model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_group__Sn,shap_group__Br,shap_group__Cl,shap_group__Cs,allocation_note
raw_structure_s7,10,0.0,0.157,0.0,0.07,1.6,1.6287624856514158,1.6512277992277997,0.06155054565762355,-0.043188904484366956,-0.03876686427070096,-0.0020600904789396884,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,11,0.2,0.0,0.0,0.17,1.35,1.3801415346745358,1.6512277992277997,-0.12316828310722931,-0.11311675437226891,-0.03876686427070096,0.003965637196935124,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,12,0.0,0.17,0.0,0.25,1.63,1.6523081841454486,1.6512277992277997,0.06155054565762355,-0.03667994791514479,-0.03876686427070096,0.014976651445871042,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,13,0.0,0.2,0.0,0.2,1.48,1.663015968117408,1.6512277992277997,0.06155054565762355,-0.02123973563073798,-0.03876686427070096,0.010244223133423618,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,14,0.0,0.04,0.0,0.15,1.6,1.5827004697865723,1.6512277992277997,0.06155054565762355,-0.09682280564912622,-0.03876686427070096,0.005511794820976191,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,15,0.0,0.15,0.0,0.05,1.606,1.6234102233870695,1.6512277992277997,0.06155054565762355,-0.04664819542373421,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,16,0.0,0.177,0.0,0.0,1.64,1.6321963971799296,1.6512277992277997,0.06155054565762355,-0.03312959331842665,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,17,0.5,0.0,0.0,0.05,1.26,1.2379631049229258,1.6512277992277997,-0.2548992425719411,-0.11311675437226891,-0.03876686427070096,-0.006481833089962805,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,18,0.0,0.0,0.0,0.05,1.54,1.5569416644385348,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,19,0.0,0.8,0.2,1.0,2.33,2.4773153245135062,1.6512277992277997,0.06155054565762355,0.41050044748111814,0.2680734560143825,0.08596307613258242,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,20,0.0,0.15,0.0,0.05,1.616,1.6234102233870695,1.6512277992277997,0.06155054565762355,-0.04664819542373421,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,21,0.0,0.256,0.0,0.3,1.72,1.7028688492462978,1.6512277992277997,0.06155054565762355,0.009148288873256938,-0.03876686427070096,0.019709079758318468,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,22,0.0,0.256,0.0,0.2,1.7,1.6934039926214028,1.6512277992277997,0.06155054565762355,0.009148288873256938,-0.03876686427070096,0.010244223133423618,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,23,0.4,0.0,0.0,1.0,1.38,1.2776594456411905,1.6512277992277997,-0.26718747049951563,-0.11311675437226891,-0.03876686427070096,0.04550273555587608,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,24,0.0,1.0,0.0,0.0,2.296,2.2717762079791806,1.6512277992277997,0.06155054565762355,0.6064502174808244,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,25,0.0,0.095,0.0,0.2,1.64,1.6115363904849782,1.6512277992277997,0.06155054565762355,-0.07271931326316765,-0.03876686427070096,0.010244223133423618,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,26,0.0,0.256,0.0,0.2,1.71,1.6934039926214028,1.6512277992277997,0.06155054565762355,0.009148288873256938,-0.03876686427070096,0.010244223133423618,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,27,0.0,0.5,0.0,0.05,1.85,1.8354183134446318,1.6512277992277997,0.06155054565762355,0.16535989463382816,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,28,0.0,0.6,0.0,0.0,1.92,1.9058948557943116,1.6512277992277997,0.06155054565762355,0.24056886529595548,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,29,0.0,0.02,0.0,0.02,1.6,1.562119090873565,1.6512277992277997,0.06155054565762355,-0.10509987094977029,-0.03876686427070096,-0.006792518791387113,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,30,0.0,0.667,0.0,0.0,1.974,1.9599238349311487,1.6512277992277997,0.06155054565762355,0.29459784443279247,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,31,0.0,0.1,0.0,0.0,1.65,1.5948954720200348,1.6512277992277997,0.06155054565762355,-0.07043051847832142,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,32,0.0,0.59,0.0,0.0,1.96,1.8980812541151852,1.6512277992277997,0.06155054565762355,0.23275526361682908,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,33,0.6,0.0,0.0,0.0,1.25,1.2312153088322872,1.6512277992277997,-0.25944338163617653,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,34,0.0,0.14,0.0,0.08,1.61,1.6213631248245477,1.6512277992277997,0.06155054565762355,-0.05153475097372436,-0.03876686427070096,-0.0011136048164502037,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,35,0.0,0.0,0.0,0.2,1.634,1.571138949375877,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.010244223133423618,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,36,0.0,0.033,0.0,0.1,1.55,1.5750414729302604,1.6512277992277997,0.06155054565762355,-0.0997493741929907,-0.03876686427070096,0.0007793665085287667,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,37,0.0,0.2,0.0,0.0,1.57,1.6440862548676183,1.6512277992277997,0.06155054565762355,-0.02123973563073798,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,38,0.5,0.0,0.0,0.0,1.254,1.2382882191825666,1.6512277992277997,-0.25237047128589696,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,39,0.6,0.3,0.0,0.0,1.25,1.3520722065053985,1.6512277992277997,-0.27280110707099614,0.021097868735661822,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,40,0.0,0.0,0.0,0.11,1.62,1.5626205784134717,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.0017258521710182514,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,41,0.0,0.7,0.0,0.0,2.03,1.9876083734100751,1.6512277992277997,0.06155054565762355,0.32228238291171873,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,42,0.25,0.167,0.0,0.05,1.34,1.4081482700917674,1.6512277992277997,-0.15780519557720504,-0.04129002184118564,-0.03876686427070096,-0.005217447446940732,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,43,0.0,0.256,0.0,0.0,1.72,1.6744742793716132,1.6512277992277997,0.06155054565762355,0.009148288873256938,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,44,0.0,0.0,0.0,0.23,1.644,1.5739784063633455,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.013083680120892073,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,45,0.0,0.025,0.0,0.0,1.6,1.5622709938226709,1.6512277992277997,0.06155054565762355,-0.1030549966756854,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,46,0.0,0.15,0.0,0.05,1.63,1.6234102233870695,1.6512277992277997,0.06155054565762355,-0.04664819542373421,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,47,0.0,0.023,0.0,0.0,1.61,1.5614510927489507,1.6512277992277997,0.06155054565762355,-0.10387489774940546,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,48,0.0,0.095,0.0,0.3,1.63,1.6210012471098731,1.6512277992277997,0.06155054565762355,-0.07271931326316765,-0.03876686427070096,0.019709079758318468,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,49,0.0,0.3,0.0,0.15,1.72,1.71397886960618,1.6512277992277997,0.06155054565762355,0.03445559417048143,-0.03876686427070096,0.005511794820976191,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,50,0.75,0.4,0.0,0.0,1.34,1.4206719753040906,1.6512277992277997,-0.25749606473727976,0.0743925952006375,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,51,0.0,0.067,0.0,0.05,1.57,1.5848223648217552,1.6512277992277997,0.06155054565762355,-0.08523605398904856,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,52,0.0,0.05,0.0,0.05,1.538,1.577471714016304,1.6512277992277997,0.06155054565762355,-0.09258670479449965,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,53,0.084,0.173,0.0,0.05,1.38,1.5467046662445278,1.6512277992277997,-0.025137689530626253,-0.036240683801970784,-0.03876686427070096,-0.0043778953799740745,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,54,0.25,0.4,0.0,0.0,1.59,1.5321464388871076,1.6512277992277997,-0.16086351830406212,0.08923451235043706,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,55,0.0,0.12,0.0,0.0,1.62,1.6042132648332605,1.6512277992277997,0.06155054565762355,-0.06111272566509562,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,56,1.0,0.0,0.0,0.2,1.2,1.3670973502323347,1.6512277992277997,-0.12226088319756563,-0.11311675437226891,-0.03876686427070096,-0.009985947154929552,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,57,0.0,0.01,0.0,0.01,1.6,1.557131640765058,1.6512277992277997,0.06155054565762355,-0.10914083539578777,-0.03876686427070096,-0.0077390044538765985,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,58,0.0,0.0,0.0,0.17,1.633,1.5682994923884086,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.007404766145955163,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,59,0.02,0.0,0.0,0.17,1.51,1.5461410190347158,1.6512277992277997,0.03973598519883277,-0.11311675437226891,-0.03876686427070096,0.007060853251053158,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,60,0.0,0.33,0.67,0.0,2.81,2.7539229353266688,1.6512277992277997,0.06155054565762355,0.05243257976680628,0.9973975007908055,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,61,0.0,0.01,0.0,0.0,1.581,1.5561851551025685,1.6512277992277997,0.06155054565762355,-0.10914083539578777,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,62,0.0,0.2,0.0,0.0,1.62,1.6440862548676183,1.6512277992277997,0.06155054565762355,-0.02123973563073798,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,63,0.0,0.333,0.0,0.13,1.72,1.7318927799445787,1.6512277992277997,0.06155054565762355,0.054262475833859264,-0.03876686427070096,0.0036188234959972218,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,64,0.0,0.0,0.0,0.09,1.59,1.5607276070884926,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,-0.00016711915396071904,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,65,0.5,0.2,0.0,0.0,1.35,1.3153233207742983,1.6512277992277997,-0.25979142986079673,-0.02866069420563776,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,66,0.0,0.667,0.0,0.0,1.976,1.9599238349311487,1.6512277992277997,0.06155054565762355,0.29459784443279247,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,67,0.0,0.167,0.0,0.0,1.65,1.6271342188621911,1.6512277992277997,0.06155054565762355,-0.03819177163616498,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,68,1.0,0.0,1.0,1.0,2.8,2.6490008447937767,1.6512277992277997,-0.2967479812383442,-0.11311675437226891,1.4228255564857737,-0.01518777530918343,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,69,0.0,0.14,0.0,0.2,1.59,1.6327209527744215,1.6512277992277997,0.06155054565762355,-0.05153475097372436,-0.03876686427070096,0.010244223133423618,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,70,0.75,0.0,0.0,0.0,1.24,1.2554255014558833,1.6512277992277997,-0.23523318901258042,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,71,0.0,0.38,0.0,0.0,1.777,1.7490211223164311,1.6512277992277997,0.06155054565762355,0.08369513181807486,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,72,0.0,0.083,0.0,0.0,1.65,1.5871799161304847,1.6512277992277997,0.06155054565762355,-0.07814607436787151,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,73,0.0,0.0,0.0,0.0,1.544,1.5522092361260873,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,74,1.0,0.667,0.0,1.0,1.64,1.5896938523405666,1.6512277992277997,-0.25267935804555985,0.24510005073821095,-0.03876686427070096,-0.01518777530918343,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,75,0.0,0.1,0.0,0.05,1.59,1.5996279003324823,1.6512277992277997,0.06155054565762355,-0.07043051847832142,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,76,0.5,0.0,0.0,0.025,1.27,1.238125662052746,1.6512277992277997,-0.253634856928919,-0.11311675437226891,-0.03876686427070096,-0.007583661603164445,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,77,0.0,0.17,0.0,0.05,1.63,1.633378470895659,1.6512277992277997,0.06155054565762355,-0.03667994791514479,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,78,0.0,0.17,0.0,0.05,1.616,1.633378470895659,1.6512277992277997,0.06155054565762355,-0.03667994791514479,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,79,0.0,0.01,0.0,0.05,1.55,1.560917583415016,1.6512277992277997,0.06155054565762355,-0.10914083539578777,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,80,0.0,0.13,0.0,0.0,1.6,1.6089697294441778,1.6512277992277997,0.06155054565762355,-0.056356261054178174,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,81,0.0,0.15,0.0,0.1,1.63,1.628142651699517,1.6512277992277997,0.06155054565762355,-0.04664819542373421,-0.03876686427070096,0.0007793665085287667,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,82,0.0,0.103,0.0,1.0,1.75,1.6909251205962352,1.6512277992277997,0.06155054565762355,-0.06904943615106933,-0.03876686427070096,0.08596307613258242,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,83,0.0,0.14,0.0,0.0,1.62,1.6137912395246319,1.6512277992277997,0.06155054565762355,-0.05153475097372436,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,84,0.0,0.0,0.0,0.0,1.56,1.5522092361260873,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,85,0.0,0.025,0.0,0.0,1.54,1.5622709938226709,1.6512277992277997,0.06155054565762355,-0.1030549966756854,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,86,0.6,0.0,0.0,0.0,1.25,1.2312153088322872,1.6512277992277997,-0.25944338163617653,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,87,0.0,0.15,0.0,0.07,1.55,1.6253031947120484,1.6512277992277997,0.06155054565762355,-0.04664819542373421,-0.03876686427070096,-0.0020600904789396884,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,88,0.0,0.3,0.0,0.4,1.76,1.737641011168417,1.6512277992277997,0.06155054565762355,0.03445559417048143,-0.03876686427070096,0.029173936383213316,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,89,0.2,0.0,0.0,0.0,1.5,1.3709295363102545,1.6512277992277997,-0.11972915415820927,-0.11311675437226891,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,90,0.0,0.0,0.0,0.05,1.51,1.5569416644385348,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,91,0.0,0.17,0.0,0.1,1.73,1.6381108992081062,1.6512277992277997,0.06155054565762355,-0.03667994791514479,-0.03876686427070096,0.0007793665085287667,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,92,0.0,0.017,0.0,0.0,1.58,1.5590070004404795,1.6512277992277997,0.06155054565762355,-0.10631899005787686,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,93,0.01,0.0,0.0,0.17,1.52,1.5571274035564981,1.6512277992277997,0.05055041327316411,-0.11311675437226891,-0.03876686427070096,0.0072328096985041605,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,94,0.0,0.15,0.0,0.06,1.64,1.624356709049559,1.6512277992277997,0.06155054565762355,-0.04664819542373421,-0.03876686427070096,-0.003006576141429174,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,95,0.0,0.03,0.0,1.0,1.77,1.6589806957130884,1.6512277992277997,0.06155054565762355,-0.10099386103421644,-0.03876686427070096,0.08596307613258242,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,96,0.0,0.3,0.0,0.15,1.7,1.71397886960618,1.6512277992277997,0.06155054565762355,0.03445559417048143,-0.03876686427070096,0.005511794820976191,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,97,0.0,0.0,0.0,0.4,1.62,1.5900686626256668,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.029173936383213316,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,98,0.0,0.5,0.0,0.0,1.853,1.8306858851321846,1.6512277992277997,0.06155054565762355,0.16535989463382816,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,99,0.0,0.833,0.0,0.0,2.113,2.1063658221163513,1.6512277992277997,0.06155054565762355,0.4410398316179952,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,100,0.0,0.05,0.0,0.0,1.6,1.5727392857038565,1.6512277992277997,0.06155054565762355,-0.09258670479449965,-0.03876686427070096,-0.008685490116366084,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,101,0.0,0.133,0.0,0.05,1.61,1.6151417810064603,1.6512277992277997,0.06155054565762355,-0.05491663780434335,-0.03876686427070096,-0.003953061803918658,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,102,0.0,0.0,0.0,0.34,1.652,1.5843897486507297,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.02349502240827641,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,103,0.0,0.025,0.0,0.03,1.56,1.5651104508101394,1.6512277992277997,0.06155054565762355,-0.1030549966756854,-0.03876686427070096,-0.005846033128897629,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,104,0.0,0.03,0.0,0.1,1.54,1.5737969860890346,1.6512277992277997,0.06155054565762355,-0.10099386103421644,-0.03876686427070096,0.0007793665085287667,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
raw_structure_s7,105,0.0,0.0,0.0,0.25,1.57,1.5758713776883244,1.6512277992277997,0.06155054565762355,-0.11311675437226891,-0.03876686427070096,0.014976651445871042,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
