model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_group__Sn,shap_group__Br,shap_group__Cl,shap_group__Cs,allocation_note
m4_pruned,14,0.0,0.04,0.0,0.15,1.6,1.5891854563264654,1.6512277992278002,0.06305608017767068,-0.09615967823888612,-0.03855881486678118,0.009620070026661985,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,15,0.0,0.15,0.0,0.05,1.606,1.6219360370102998,1.6512277992278002,0.06305608017767068,-0.04854495566341637,-0.03855881486678118,-0.005244071864973518,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,16,0.0,0.177,0.0,0.0,1.64,1.628647864985522,1.6512277992278002,0.06305608017767068,-0.03496024194599741,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,17,0.5,0.0,0.0,0.05,1.26,1.2315975960287815,1.6512277992278002,-0.2620658052489129,-0.11089166732042796,-0.03855881486678118,-0.008113915762896527,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,18,0.0,0.0,0.0,0.05,1.54,1.5600976755383982,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,-0.004735721679863395,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,19,0.0,0.8,0.2,1.0,2.33,2.423504331476608,1.6512277992278002,0.06305608017767068,0.36188265246368206,0.2660540584135703,0.08128374119388482,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,20,0.0,0.15,0.0,0.05,1.616,1.6219360370102998,1.6512277992278002,0.06305608017767068,-0.04854495566341637,-0.03855881486678118,-0.005244071864973518,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,21,0.0,0.256,0.0,0.3,1.72,1.7038729960393202,1.6512277992278002,0.06305608017767068,0.0011829794394880408,-0.03855881486678118,0.02696495206114264,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,22,0.0,0.256,0.0,0.2,1.7,1.692580861448392,1.6512277992278002,0.06305608017767068,0.0029181480713305944,-0.03855881486678118,0.013937648838371716,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,23,0.4,0.0,0.0,1.0,1.38,1.298127810697094,1.6512277992278002,-0.28510616195393157,-0.11089166732042796,-0.03855881486678118,0.08145665561043454,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,24,0.0,1.0,0.0,0.0,2.296,2.2852225728832996,1.6512277992278002,0.06305608017767068,0.62161446595178,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,25,0.0,0.095,0.0,0.2,1.64,1.6175470150092848,1.6512277992278002,0.06305608017767068,-0.07429821516251618,-0.03855881486678118,0.01612016563311118,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,26,0.0,0.256,0.0,0.2,1.71,1.692580861448392,1.6512277992278002,0.06305608017767068,0.0029181480713305944,-0.03855881486678118,0.013937648838371716,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,27,0.0,0.5,0.0,0.05,1.85,1.830763979864534,1.6512277992278002,0.06305608017767068,0.16146913762274137,-0.03855881486678118,-0.006430222296897139,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,28,0.0,0.6,0.0,0.0,1.92,1.9037102689415515,1.6512277992278002,0.06305608017767068,0.2401021620100319,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,29,0.0,0.02,0.0,0.02,1.6,1.5630365281593628,1.6512277992278002,0.06305608017767068,-0.10349696113320697,-0.03855881486678118,-0.009191575246119976,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,30,0.0,0.667,0.0,0.0,1.974,1.9593854828623365,1.6512277992278002,0.06305608017767068,0.29577737593081704,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,31,0.0,0.1,0.0,0.0,1.65,1.592775858950988,1.6512277992278002,0.06305608017767068,-0.07083224798053149,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,32,0.0,0.59,0.0,0.0,1.96,1.8956845046246524,1.6512277992278002,0.06305608017767068,0.23207639769313296,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,33,0.6,0.0,0.0,0.0,1.25,1.2216982855911787,1.6512277992278002,-0.2679620738422422,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,34,0.0,0.14,0.0,0.08,1.61,1.6211565614658754,1.6512277992278002,0.06305608017767068,-0.05350238667290384,-0.03855881486678118,-0.0010661163999104682,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,35,0.0,0.0,0.0,0.2,1.634,1.5822413833203184,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.017407986102056825,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,36,0.0,0.033,0.0,0.1,1.55,1.5794357746860188,1.6512277992278002,0.06305608017767068,-0.09871113001866585,-0.03855881486678118,0.0024218401659948916,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,37,0.0,0.2,0.0,0.0,1.57,1.6402110991769565,1.6512277992278002,0.06305608017767068,-0.02339700775456295,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,38,0.5,0.0,0.0,0.0,1.254,1.2309727482675412,1.6512277992278002,-0.25868761116587974,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,39,0.6,0.3,0.0,0.0,1.25,1.3640040062690841,1.6512277992278002,-0.2679620738422422,0.03141405335747764,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,40,0.0,0.0,0.0,0.11,1.62,1.5689551586511663,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.004121761432904693,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,41,0.0,0.7,0.0,0.0,2.03,1.9880246135978803,1.6512277992278002,0.06305608017767068,0.3244165066663608,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,42,0.25,0.167,0.0,0.05,1.34,1.4083723055883894,1.6512277992278002,-0.15687389961098322,-0.04043199723417711,-0.03855881486678118,-0.006990781927469231,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,43,0.0,0.256,0.0,0.0,1.72,1.6699965922665352,1.6512277992278002,0.06305608017767068,0.006388485335015704,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,44,0.0,0.0,0.0,0.23,1.644,1.5866701248767026,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.021836727658440868,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,45,0.0,0.025,0.0,0.0,1.6,1.5620398112379965,1.6512277992278002,0.06305608017767068,-0.1015682956935231,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,46,0.0,0.15,0.0,0.05,1.63,1.6219360370102998,1.6512277992278002,0.06305608017767068,-0.04854495566341637,-0.03855881486678118,-0.005244071864973518,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,47,0.0,0.023,0.0,0.0,1.61,1.561276977119806,1.6512277992278002,0.06305608017767068,-0.10233112981171348,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,48,0.0,0.095,0.0,0.3,1.63,1.6310216663949524,1.6512277992278002,0.06305608017767068,-0.07494212539698901,-0.03855881486678118,0.030238727253251833,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,49,0.0,0.3,0.0,0.15,1.72,1.711065665849596,1.6512277992278002,0.06305608017767068,0.028363952246816905,-0.03855881486678118,0.006976649064089343,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,50,0.75,0.4,0.0,0.0,1.34,1.4467006164978706,1.6512277992278002,-0.24745234561156848,0.09360093535559035,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,51,0.0,0.067,0.0,0.05,1.57,1.5856679633318085,1.6512277992278002,0.06305608017767068,-0.08509431644433511,-0.03855881486678118,-0.004962784762545916,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,52,0.0,0.05,0.0,0.05,1.538,1.578866507474181,1.6512277992278002,0.06305608017767068,-0.0919533853229421,-0.03855881486678118,-0.004905171741566769,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,53,0.084,0.173,0.0,0.05,1.38,1.5456220672053431,1.6512277992278002,-0.02363965467897862,-0.03751770697739055,-0.03855881486678118,-0.005889555499306636,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,54,0.25,0.4,0.0,0.0,1.59,1.5389681595399725,1.6512277992278002,-0.15518480256946665,0.09360093535559035,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,55,0.0,0.12,0.0,0.0,1.62,1.6016728413252959,1.6512277992278002,0.06305608017767068,-0.061935265606223554,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,56,1.0,0.0,0.0,0.2,1.2,1.3436551919075848,1.6512277992278002,-0.14850455857079803,-0.11089166732042796,-0.03855881486678118,-0.009617566562208232,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,57,0.0,0.01,0.0,0.01,1.6,1.5578531607857329,1.6512277992278002,0.06305608017767068,-0.10722441532877969,-0.03855881486678118,-0.010647488424176923,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,58,0.0,0.0,0.0,0.17,1.633,1.5778126417639344,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.012979244545672782,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,59,0.02,0.0,0.0,0.17,1.51,1.5552121412248316,1.6512277992278002,0.04091501403386054,-0.11089166732042796,-0.03855881486678118,0.012519810150380277,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,60,0.0,0.33,0.67,0.0,2.81,2.733356889184571,1.6512277992278002,0.06305608017767068,0.0492956567638739,0.9818943106223965,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,61,0.0,0.01,0.0,0.0,1.581,1.5563904696052078,1.6512277992278002,0.06305608017767068,-0.10721763732631157,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,62,0.0,0.2,0.0,0.0,1.62,1.6402110991769565,1.6512277992278002,0.06305608017767068,-0.02339700775456295,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,63,0.0,0.333,0.0,0.13,1.72,1.7280512532235053,1.6512277992278002,0.06305608017767068,0.04818613014944396,-0.03855881486678118,0.004140058535371758,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,64,0.0,0.0,0.0,0.09,1.59,1.5660026642802436,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.0011692670619819962,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,65,0.5,0.2,0.0,0.0,1.35,1.3184674078334062,1.6512277992278002,-0.25868761116587974,-0.02339700775456295,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,66,0.0,0.667,0.0,0.0,1.976,1.9593854828623365,1.6512277992278002,0.06305608017767068,0.29577737593081704,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,67,0.0,0.167,0.0,0.0,1.65,1.6237420729034318,1.6512277992278002,0.06305608017767068,-0.03986603402808784,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,68,1.0,0.0,1.0,1.0,2.8,2.7686149118321297,1.6512277992278002,-0.2566067692278583,-0.11089166732042796,1.4845055515349765,0.00037999761763936974,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,69,0.0,0.14,0.0,0.2,1.59,1.6365941188621183,1.6512277992278002,0.06305608017767068,-0.054641091087550525,-0.03855881486678118,0.01551014541097903,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,70,0.75,0.0,0.0,0.0,1.24,1.2422080138218523,1.6512277992278002,-0.24745234561156848,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,71,0.0,0.38,0.0,0.0,1.777,1.7441816002166015,1.6512277992278002,0.06305608017767068,0.08057349328508202,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,72,0.0,0.083,0.0,0.0,1.65,1.5854453934996933,1.6512277992278002,0.06305608017767068,-0.07816271343182628,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,73,0.0,0.0,0.0,0.0,1.544,1.5527164396110915,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,74,1.0,0.667,0.0,1.0,1.64,1.5618010357566965,1.6512277992278002,-0.2566067692278583,0.2505680994683568,-0.03855881486678118,-0.044829278844820936,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,75,0.0,0.1,0.0,0.05,1.59,1.599479294631481,1.6512277992278002,0.06305608017767068,-0.07117114810393824,-0.03855881486678118,-0.005074621803270144,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,76,0.5,0.0,0.0,0.025,1.27,1.2312851721481612,1.6512277992278002,-0.2603767082073963,-0.11089166732042796,-0.03855881486678118,-0.01011543668503333,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,77,0.0,0.17,0.0,0.05,1.63,1.631435041423852,1.6512277992278002,0.06305608017767068,-0.03897817122518256,-0.03855881486678118,-0.005311851889654867,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,78,0.0,0.17,0.0,0.05,1.616,1.631435041423852,1.6512277992278002,0.06305608017767068,-0.03897817122518256,-0.03855881486678118,-0.005311851889654867,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,79,0.0,0.01,0.0,0.05,1.55,1.5637039255078333,1.6512277992278002,0.06305608017767068,-0.10725152733865223,-0.03855881486678118,-0.004769611692204069,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,80,0.0,0.13,0.0,0.0,1.6,1.606231969825741,1.6512277992278002,0.06305608017767068,-0.0573761371057785,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,81,0.0,0.15,0.0,0.1,1.63,1.6283005725673863,1.6512277992278002,0.06305608017767068,-0.04905330584852649,-0.03855881486678118,0.0016288138772230993,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,82,0.0,0.103,0.0,1.0,1.75,1.7277536314256512,1.6512277992278002,0.06305608017767068,-0.07649785150982381,-0.03855881486678118,0.12852641839678564,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,83,0.0,0.14,0.0,0.0,1.62,1.6108648565350467,1.6512277992278002,0.06305608017767068,-0.05274325039647273,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,84,0.0,0.0,0.0,0.0,1.56,1.5527164396110915,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,85,0.0,0.025,0.0,0.0,1.54,1.5620398112379965,1.6512277992278002,0.06305608017767068,-0.1015682956935231,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,86,0.6,0.0,0.0,0.0,1.25,1.2216982855911787,1.6512277992278002,-0.2679620738422422,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,87,0.0,0.15,0.0,0.07,1.55,1.6244818512331343,1.6512277992278002,0.06305608017767068,-0.048748295737460416,-0.03855881486678118,-0.0024949175680948708,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,88,0.0,0.3,0.0,0.4,1.76,1.7378048417839271,1.6512277992278002,0.06305608017767068,0.023280450395715673,-0.03855881486678118,0.03879932684952181,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,89,0.2,0.0,0.0,0.0,1.5,1.3689446874813236,1.6512277992278002,-0.12071567195209715,-0.11089166732042796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,90,0.0,0.0,0.0,0.05,1.51,1.5600976755383982,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,-0.004735721679863395,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,91,0.0,0.17,0.0,0.1,1.73,1.6376640169315761,1.6512277992278002,0.06305608017767068,-0.03955430143497403,-0.03855881486678118,0.0014932538278603995,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,92,0.0,0.017,0.0,0.0,1.58,1.5590061767353616,1.6512277992278002,0.06305608017767068,-0.10460193019615796,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,93,0.01,0.0,0.0,0.17,1.52,1.5664206010350625,1.6512277992278002,0.05189375664644502,-0.11089166732042796,-0.03855881486678118,0.01274952734802653,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,94,0.0,0.15,0.0,0.06,1.64,1.623208944121717,1.6512277992278002,0.06305608017767068,-0.048646625700438394,-0.03855881486678118,-0.003869494716534195,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,95,0.0,0.03,0.0,1.0,1.77,1.7075177212852768,1.6512277992278002,0.06305608017767068,-0.1016817034519371,-0.03855881486678118,0.13347436019852416,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,96,0.0,0.3,0.0,0.15,1.7,1.711065665849596,1.6512277992278002,0.06305608017767068,0.028363952246816905,-0.03855881486678118,0.006976649064089343,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,97,0.0,0.0,0.0,0.4,1.62,1.6117663270295455,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.04693292981128378,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,98,0.0,0.5,0.0,0.0,1.853,1.8267717451712946,1.6512277992278002,0.06305608017767068,0.16316363823977512,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,99,0.0,0.833,0.0,0.0,2.113,2.111591157662722,1.6512277992278002,0.06305608017767068,0.4479830507312026,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,100,0.0,0.05,0.0,0.0,1.6,1.5718241716702808,1.6512277992278002,0.06305608017767068,-0.09178393526123874,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,101,0.0,0.133,0.0,0.05,1.61,1.614093852825647,1.6512277992278002,0.06305608017767068,-0.05644475286904812,-0.03855881486678118,-0.005186458843994371,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,102,0.0,0.0,0.0,0.34,1.652,1.6029088439167773,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.0380754466985157,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,103,0.0,0.025,0.0,0.03,1.56,1.5663668827573585,1.6512277992278002,0.06305608017767068,-0.10161913071203411,-0.03855881486678118,-0.007739051069297105,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,104,0.0,0.03,0.0,0.1,1.54,1.5783155959265482,1.6512277992278002,0.06305608017767068,-0.09985164278554065,-0.03855881486678118,0.0024421741733992967,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,105,0.0,0.0,0.0,0.25,1.57,1.5896226192476253,1.6512277992278002,0.06305608017767068,-0.11089166732042796,-0.03855881486678118,0.024789222029363563,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,106,0.0,0.1,0.0,0.0,1.589,1.592775858950988,1.6512277992278002,0.06305608017767068,-0.07083224798053149,-0.03855881486678118,-0.012116957607170135,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_pruned,107,0.25,0.0,0.0,0.2,1.35,1.3504877242410487,1.6512277992278002,-0.16194119073553292,-0.11089166732042796,-0.03855881486678118,0.010651597935990562,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
