model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_group__Sn,shap_group__Br,shap_group__Cl,shap_group__Cs,allocation_note
m4_full_s3,19,0.0,0.8,0.2,1.0,2.33,2.371537540710171,1.6512277992277937,0.0625484733760944,0.39181078632270605,0.24366746805216083,0.02228301373141546,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,20,0.0,0.15,0.0,0.05,1.616,1.623912225158398,1.6512277992277937,0.0625484733760944,-0.046419001827504046,-0.03915233083310302,-0.004292714784882992,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,21,0.0,0.256,0.0,0.3,1.72,1.6991615847497819,1.6512277992277937,0.0625484733760944,0.008192257369537671,-0.03915233083310302,0.016345385609459098,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,22,0.0,0.256,0.0,0.2,1.7,1.6917664695719123,1.6512277992277937,0.0625484733760944,0.009130042696820587,-0.03915233083310302,0.008012485104306646,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,23,0.4,0.0,0.0,1.0,1.38,1.3538562692623588,1.6512277992277937,-0.22794164825553156,-0.11433109329515588,-0.03915233083310302,0.08405354241835541,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,24,0.0,1.0,0.0,0.0,2.296,2.2870201061930873,1.6512277992277937,0.0625484733760944,0.6210494803283001,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,25,0.0,0.095,0.0,0.2,1.64,1.6102477690623587,1.6512277992277937,0.0625484733760944,-0.0735682159197062,-0.03915233083310302,0.009192043211279689,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,26,0.0,0.256,0.0,0.2,1.71,1.6917664695719123,1.6512277992277937,0.0625484733760944,0.009130042696820587,-0.03915233083310302,0.008012485104306646,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,27,0.0,0.5,0.0,0.05,1.85,1.8395448193875528,1.6512277992277937,0.0625484733760944,0.1698546565902226,-0.03915233083310302,-0.004933778973455299,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,28,0.0,0.6,0.0,0.0,1.92,1.9135826950387367,1.6512277992277937,0.0625484733760944,0.24761206917394993,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,29,0.0,0.02,0.0,0.02,1.6,1.5616970189112038,1.6512277992277937,0.0625484733760944,-0.10611309122433127,-0.03915233083310302,-0.0068138316352499805,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,30,0.0,0.667,0.0,0.0,1.974,1.9687629127028425,1.6512277992277937,0.0625484733760944,0.30279228683805554,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,31,0.0,0.1,0.0,0.0,1.65,1.5954456467926137,1.6512277992277937,0.0625484733760944,-0.0705249790721732,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,32,0.0,0.59,0.0,0.0,1.96,1.905601214947338,1.6512277992277937,0.0625484733760944,0.23963058908255105,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,33,0.6,0.0,0.0,0.0,1.25,1.2210202398644923,1.6512277992277937,-0.2680708193290444,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,34,0.0,0.14,0.0,0.08,1.61,1.6214140665594985,1.6512277992277937,0.0625484733760944,-0.05156282689055049,-0.03915233083310302,-0.001647048320736241,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,35,0.0,0.0,0.0,0.2,1.634,1.5701809042345019,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.009888055758872479,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,36,0.0,0.033,0.0,0.1,1.55,1.5743940485795034,1.6512277992277937,0.0625484733760944,-0.10072637672787367,-0.03915233083310302,0.0004964835365920458,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,37,0.0,0.2,0.0,0.0,1.57,1.6458588594910104,1.6512277992277937,0.0625484733760944,-0.020111766373776537,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,38,0.5,0.0,0.0,0.0,1.254,1.2323251679227236,1.6512277992277937,-0.256765891270813,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,39,0.6,0.3,0.0,0.0,1.25,1.3379150486535696,1.6512277992277937,-0.2852432339821009,0.019736130146977653,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,40,0.0,0.0,0.0,0.11,1.62,1.5618372869853099,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.0015444385096806455,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,41,0.0,0.7,0.0,0.0,2.03,1.9970314001142033,1.6512277992277937,0.0625484733760944,0.33106077424941643,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,42,0.25,0.167,0.0,0.05,1.34,1.410144535166025,1.6512277992277937,-0.15583961436461347,-0.041767466675724625,-0.03915233083310302,-0.0043238521883279335,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,43,0.0,0.256,0.0,0.0,1.72,1.6769762392161733,1.6512277992277937,0.0625484733760944,0.011005613351386417,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,44,0.0,0.0,0.0,0.23,1.644,1.5729621099842324,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.012669261508603088,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,45,0.0,0.025,0.0,0.0,1.6,1.5619716456433066,1.6512277992277937,0.0625484733760944,-0.10399898022148028,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,46,0.0,0.15,0.0,0.05,1.63,1.623912225158398,1.6512277992277937,0.0625484733760944,-0.046419001827504046,-0.03915233083310302,-0.004292714784882992,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,47,0.0,0.023,0.0,0.0,1.61,1.561129880270919,1.6512277992277937,0.0625484733760944,-0.10484074559386779,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,48,0.0,0.095,0.0,0.3,1.63,1.6188224423472013,1.6512277992277937,0.0625484733760944,-0.0739162221935026,-0.03915233083310302,0.01811472276991866,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,49,0.0,0.3,0.0,0.15,1.72,1.7134882978722452,1.6512277992277937,0.0625484733760944,0.0352600940294196,-0.03915233083310302,0.0036042620720402917,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,50,0.75,0.4,0.0,0.0,1.34,1.3945372288891738,1.6512277992277937,-0.2808001869603501,0.07191526336083133,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,51,0.0,0.067,0.0,0.05,1.57,1.5846491212751654,1.6512277992277937,0.0625484733760944,-0.0858341295040269,-0.03915233083310302,-0.004140690991592989,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,52,0.0,0.05,0.0,0.05,1.538,1.5771688840911784,1.6512277992277937,0.0625484733760944,-0.09334550409145877,-0.03915233083310302,-0.004109553588148048,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,53,0.084,0.173,0.0,0.05,1.38,1.548570434776921,1.6512277992277937,-0.023092473253867277,-0.036077718503770576,-0.03915233083310302,-0.00433484186013203,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,54,0.25,0.4,0.0,0.0,1.59,1.5330210780241924,1.6512277992277937,-0.1613967985509498,0.09099572408644961,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,55,0.0,0.12,0.0,0.0,1.62,1.60499972145426,1.6512277992277937,0.0625484733760944,-0.060970904410526994,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,56,1.0,0.0,0.0,0.2,1.2,1.3695350488669376,1.6512277992277937,-0.13809738199146965,-0.11433109329515588,-0.03915233083310302,0.009888055758872479,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,57,0.0,0.01,0.0,0.01,1.6,1.5566425666959098,1.6512277992277937,0.0625484733760944,-0.11025146452818595,-0.03915233083310302,-0.0077299105466894225,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,58,0.0,0.0,0.0,0.17,1.633,1.5673996984847711,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.0071068500091418674,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,59,0.02,0.0,0.0,0.17,1.51,1.5462178527195107,1.6512277992277937,0.041366627610834074,-0.11433109329515588,-0.03915233083310302,0.0071068500091418674,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,60,0.0,0.33,0.67,0.0,2.81,2.7952453043239776,1.6512277992277937,0.0625484733760944,0.05530302235488303,1.0348193252712043,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,61,0.0,0.01,0.0,0.0,1.581,1.5557228245605357,1.6512277992277937,0.0625484733760944,-0.11024780130425126,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,62,0.0,0.2,0.0,0.0,1.62,1.6458588594910104,1.6512277992277937,0.0625484733760944,-0.020111766373776537,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,63,0.0,0.333,0.0,0.13,1.72,1.7320260734121118,1.6512277992277937,0.0625484733760944,0.05558936560649008,-0.03915233083310302,0.0018127660348365698,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,64,0.0,0.0,0.0,0.09,1.59,1.5599831498188228,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,-0.00030969865680642865,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,65,0.5,0.2,0.0,0.0,1.35,1.3074640341184847,1.6512277992277937,-0.26630612163362216,-0.029651996736585674,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,66,0.0,0.667,0.0,0.0,1.976,1.9687629127028425,1.6512277992277937,0.0625484733760944,0.30279228683805554,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,67,0.0,0.167,0.0,0.0,1.65,1.6284920845640827,1.6512277992277937,0.0625484733760944,-0.03747854130070445,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,68,1.0,0.0,1.0,1.0,2.8,2.641444307485367,1.6512277992277937,-0.1876834394203995,-0.11433109329515588,1.370501184601517,-0.07827014362838872,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,69,0.0,0.14,0.0,0.2,1.59,1.6313080463163623,1.6512277992277937,0.0625484733760944,-0.0521782485115799,-0.03915233083310302,0.008862353057156788,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,70,0.75,0.0,0.0,0.0,1.24,1.236911563321614,1.6512277992277937,-0.2521794958719227,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,71,0.0,0.38,0.0,0.0,1.777,1.7532525305061677,1.6512277992277937,0.0625484733760944,0.0872819046413807,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,72,0.0,0.083,0.0,0.0,1.65,1.5875324765772663,1.6512277992277937,0.0625484733760944,-0.07843814928752071,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,73,0.0,0.0,0.0,0.0,1.544,1.551639532569631,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,74,1.0,0.667,0.0,1.0,1.64,1.684689835330875,1.6512277992277937,-0.2017307185114066,0.214725246673677,-0.03915233083310302,0.05961983877391382,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,75,0.0,0.1,0.0,0.05,1.59,1.5997146673153617,1.6512277992277937,0.0625484733760944,-0.07070814026890815,-0.03915233083310302,-0.0042011341865155205,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,76,0.5,0.0,0.0,0.025,1.27,1.2346428393808324,1.6512277992277937,-0.256765891270813,-0.11433109329515588,-0.03915233083310302,-0.006335644447889419,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,77,0.0,0.17,0.0,0.05,1.63,1.634053745188892,1.6512277992277937,0.0625484733760944,-0.03624084955766341,-0.03915233083310302,-0.004329347024229982,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,78,0.0,0.17,0.0,0.05,1.616,1.634053745188892,1.6512277992277937,0.0625484733760944,-0.03624084955766341,-0.03915233083310302,-0.004329347024229982,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,79,0.0,0.01,0.0,0.05,1.55,1.5603215352374065,1.6512277992277937,0.0625484733760944,-0.11026611742392475,-0.03915233083310302,-0.00403628910945407,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,80,0.0,0.13,0.0,0.0,1.6,1.6098758652622143,1.6512277992277937,0.0625484733760944,-0.05609476060257268,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,81,0.0,0.15,0.0,0.1,1.63,1.627998084484411,1.6512277992277937,0.0625484733760944,-0.04669374362260646,-0.03915233083310302,6.78863362322756e-05,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,82,0.0,0.103,0.0,1.0,1.75,1.6820225269096225,1.6512277992277937,0.0625484733760944,-0.07288183662677844,-0.03915233083310302,0.08028042176561556,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,83,0.0,0.14,0.0,0.0,1.62,1.6148180800549228,1.6512277992277937,0.0625484733760944,-0.05115254580986421,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,84,0.0,0.0,0.0,0.0,1.56,1.551639532569631,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,85,0.0,0.025,0.0,0.0,1.54,1.5619716456433066,1.6512277992277937,0.0625484733760944,-0.10399898022148028,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,86,0.6,0.0,0.0,0.0,1.25,1.2210202398644923,1.6512277992277937,-0.2680708193290444,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,87,0.0,0.15,0.0,0.07,1.55,1.6255465688888031,1.6512277992277937,0.0625484733760944,-0.04652889854554501,-0.03915233083310302,-0.0025484743364368847,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,88,0.0,0.3,0.0,0.4,1.76,1.7311701765512852,1.6512277992277937,0.0625484733760944,0.032512676078395426,-0.03915233083310302,0.024033558702104548,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,89,0.2,0.0,0.0,0.0,1.5,1.371355841839718,1.6512277992277937,-0.11773521735381867,-0.11433109329515588,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,90,0.0,0.0,0.0,0.05,1.51,1.5562748754858486,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,-0.004017972989780576,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,91,0.0,0.17,0.0,0.1,1.73,1.6380663400362108,1.6512277992277937,0.0625484733760944,-0.03655222359211281,-0.03915233083310302,-5.378142461702267e-06,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,92,0.0,0.017,0.0,0.0,1.58,1.5586204411900977,1.6512277992277937,0.0625484733760944,-0.1073501846746893,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,93,0.01,0.0,0.0,0.17,1.52,1.5567211790273559,1.6512277992277937,0.051869953918678983,-0.11433109329515588,-0.03915233083310302,0.0071068500091418674,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,94,0.0,0.15,0.0,0.06,1.64,1.6247293970236008,1.6512277992277937,0.0625484733760944,-0.04647395018652453,-0.03915233083310302,-0.0034205945606599394,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,95,0.0,0.03,0.0,1.0,1.77,1.6545965454601417,1.6512277992277937,0.0625484733760944,-0.10298197154858922,-0.03915233083310302,0.08295457523794575,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,96,0.0,0.3,0.0,0.15,1.7,1.7134882978722452,1.6512277992277937,0.0625484733760944,0.0352600940294196,-0.03915233083310302,0.0036042620720402917,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,97,0.0,0.0,0.0,0.4,1.62,1.5887222758993724,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.028429427423743214,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,98,0.0,0.5,0.0,0.0,1.853,1.8367410884386843,1.6512277992277937,0.0625484733760944,0.17077046257389736,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,99,0.0,0.833,0.0,0.0,2.113,2.1182555465973043,1.6512277992277937,0.0625484733760944,0.45228492073251725,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,100,0.0,0.05,0.0,0.0,1.6,1.5727167023716955,1.6512277992277937,0.0625484733760944,-0.09325392349309129,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,101,0.0,0.133,0.0,0.05,1.61,1.6154997263795303,1.6512277992277937,0.0625484733760944,-0.05486263800981679,-0.03915233083310302,-0.004261577381438052,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,102,0.0,0.0,0.0,0.34,1.652,1.5831598643999114,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.022867015924281996,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,103,0.0,0.025,0.0,0.03,1.56,1.564697903034017,1.6512277992277937,0.0625484733760944,-0.10402645440099052,-0.03915233083310302,-0.005899584335777893,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,104,0.0,0.03,0.0,0.1,1.54,1.5731385138929608,1.6512277992277937,0.0625484733760944,-0.10199290108622053,-0.03915233083310302,0.0005074732083961425,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,105,0.0,0.0,0.0,0.25,1.57,1.5748162471507194,1.6512277992277937,0.0625484733760944,-0.11433109329515588,-0.03915233083310302,0.01452339867509016,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
m4_full_s3,106,0.0,0.1,0.0,0.0,1.589,1.5954456467926137,1.6512277992277937,0.0625484733760944,-0.0705249790721732,-0.03915233083310302,-0.00865331590599826,Term-level linear SHAP values; pairwise interaction SHAP split equally between the two raw variables for grouped summaries.
